"","accuracy","auc","precision","recall","specificity","f1","V1"
"1989","0.728571428571429","0.654123847167325","0.843197860962567","0.819914361001318","0.488333333333333","0.823115592417918","9-13-9"
"1990","0.764285714285714","0.671867118388857","0.859977116704805","0.833258046301525","0.51047619047619","0.844726223514383","9-13-10"
"1991","0.742857142857143","0.567696747696748","0.811404479578393","0.871583971583971","0.263809523809524","0.837823614294203","9-13-11"
"1992","0.75","0.687729468599034","0.857855869620576","0.822125603864734","0.553333333333333","0.83311939268461","9-13-12"
"1993","0.707142857142857","0.62675726206161","0.824545454545455","0.798276428885125","0.455238095238095","0.806986140474513","9-13-13"
"1994","0.778571428571429","0.646444444444444","0.837714975845411","0.875269841269841","0.417619047619048","0.855225726654298","9-13-14"
"1995","0.728571428571429","0.591013457556936","0.832772643070126","0.824169772256729","0.357857142857143","0.824957651044608","9-13-15"
"1996","0.757142857142857","0.64110270901232","0.841140350877193","0.852760973580195","0.429444444444444","0.843581470289545","9-14-1"
"1997","0.7","0.600625718886588","0.801542457542457","0.831251437773177","0.37","0.807672430584111","9-14-2"
"1998","0.707142857142857","0.599021900931512","0.808036890645586","0.827488246307468","0.370555555555556","0.81343321996507","9-14-3"
"1999","0.778571428571429","0.706762187088274","0.871509338913431","0.845191040843215","0.568333333333333","0.853880005286111","9-14-4"
"2000","0.735714285714286","0.584930830039526","0.815274725274725","0.866290231507623","0.303571428571429","0.835522668545924","9-14-5"
"2001","0.792857142857143","0.642957612562876","0.858089253741428","0.877581891792418","0.408333333333333","0.866326980678714","9-14-6"
"2002","0.75","0.634397233201581","0.841810966810967","0.858794466403162","0.41","0.841744186046512","9-14-7"
"2003","0.764285714285714","0.664300301148127","0.850391027736565","0.854552983248635","0.474047619047619","0.848502466525722","9-14-8"
"2004","0.792857142857143","0.669289008093356","0.844669887278583","0.909768492377188","0.428809523809524","0.871740401671775","9-14-9"
"2005","0.714285714285714","0.584513928100885","0.819576739050423","0.816884999058912","0.352142857142857","0.815282392026578","9-14-10"
"2006","0.792857142857143","0.710533596837945","0.870496399100518","0.86201957462827","0.559047619047619","0.864821063230395","9-14-11"
"2007","0.728571428571428","0.546360587458986","0.806212121212121","0.840022762219559","0.252698412698413","0.820101354564768","9-14-12"
"2008","0.728571428571429","0.605666480100119","0.829501537110233","0.828317087184364","0.383015873015873","0.825300623936472","9-14-13"
"2009","0.742857142857143","0.627809617918314","0.832944664031621","0.834904950122342","0.420714285714286","0.832364392152056","9-14-14"
"2010","0.735714285714286","0.613821287408244","0.830829098437794","0.835499717673631","0.392142857142857","0.831429299712328","9-14-15"
