"","accuracy","auc","precision","recall","specificity","f1","V1"
"58","0.7","0.635781995781996","0.828749739962555","0.796325896325896","0.475238095238095","0.804035476718403","1-4-13"
"59","0.778571428571428","0.652549568915702","0.844902691511387","0.869543582275848","0.435555555555556","0.856111111111111","1-4-14"
"60","0.778571428571428","0.677533408620365","0.854445897352076","0.86459062676454","0.49047619047619","0.856739730663531","1-4-15"
"61","0.735714285714286","0.665041407867495","0.862441643323996","0.787939958592133","0.542142857142857","0.820531135531136","1-5-1"
"62","0.807142857142857","0.71536519036519","0.852396878483835","0.925174825174825","0.505555555555556","0.880878218321154","1-5-2"
"63","0.807142857142857","0.699764728025598","0.877364876838561","0.880481837003576","0.519047619047619","0.876690970968906","1-5-3"
"64","0.764285714285714","0.700707070707071","0.842424242424242","0.851414141414142","0.55","0.845340336928873","1-5-4"
"65","0.821428571428571","0.720703463203463","0.87152312599681","0.909264069264069","0.532142857142857","0.886736398984543","1-5-5"
"66","0.792857142857143","0.704851778656127","0.871679653679654","0.864703557312253","0.545","0.86576659362409","1-5-6"
"67","0.785714285714286","0.691447368421053","0.869902255639098","0.849561403508772","0.533333333333333","0.858186272070004","1-5-7"
"68","0.75","0.663868473885636","0.846380952380952","0.821705201739527","0.506031746031746","0.832631156219196","1-5-8"
"69","0.771428571428571","0.631635519959319","0.841710214270855","0.874382151029748","0.388888888888889","0.854654582171749","1-5-9"
"70","0.785714285714286","0.702990777338603","0.86328271271063","0.863600602296254","0.542380952380952","0.860823517567704","1-5-10"
"71","0.785714285714286","0.714377412569632","0.875995423340961","0.84431038069482","0.584444444444445","0.858015607580825","1-5-11"
"72","0.8","0.699007936507937","0.872237164056386","0.87468253968254","0.523333333333333","0.871568891715505","1-5-12"
"73","0.742857142857143","0.685693779904306","0.860926501035197","0.796387559808612","0.575","0.824455854223296","1-5-13"
"74","0.771428571428571","0.687238095238095","0.869854207711793","0.822095238095238","0.552380952380952","0.843722363196704","1-5-14"
"75","0.728571428571429","0.674404698615225","0.833212560386473","0.819444317865371","0.529365079365079","0.819453022284165","1-5-15"
