"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"215","0.678571428571429","0.549919191919192","0.787494824016563","0.793171717171717","0.306666666666667","0.788097594307391","15-5"
"216","0.764285714285714","0.659115377376247","0.843836257309941","0.850611707133446","0.467619047619048","0.843911487232712","15-6"
"217","0.771428571428571","0.690260970278133","0.859005220561285","0.842267972302297","0.538253968253968","0.849594341585188","15-7"
"218","0.828571428571429","0.783875661375661","0.891357742181541","0.892751322751323","0.675","0.88899100697626","15-8"
"219","0.742857142857143","0.656283383709215","0.843724825898739","0.829687979539642","0.482878787878788","0.831450676982592","15-9"
"220","0.75","0.655090724175392","0.848828791345954","0.827959226128563","0.482222222222222","0.835880494754943","15-10"
"221","0.778571428571429","0.682613871635611","0.851730848861284","0.87379917184265","0.491428571428571","0.85885689190037","15-11"
"222","0.735714285714286","0.630995423340961","0.842458121588556","0.820324180015255","0.441666666666667","0.828411793801076","15-12"
"223","0.75","0.640823451910408","0.839130434782609","0.83498023715415","0.446666666666667","0.83423620025674","15-13"
"224","0.692857142857143","0.583667557932264","0.815250398724083","0.777941176470588","0.389393939393939","0.791908275795319","15-14"
"225","0.75","0.658168619836812","0.85207729468599","0.815226128562513","0.501111111111111","0.832410782875899","15-15"
